state,year,p_101,p_102,p_104,p_106,p_110,p_112,p_114,p_118,p_120,p_122,p_124,p_128,p_130,p_136,p_138,p_140,p_142,p_146,p_154,p_157,p_159,p_160,p_161,p_163,p_165,p_199,p_201,p_202,p_206,p_216,p_217,p_223,p_224,p_226,p_227,p_228,p_297,p_309,p_311,p_313,p_314,p_315,p_316,p_317,p_319,p_324,p_325,p_326,p_327,p_328,p_329,p_330,p_332,p_333,p_336,p_338,p_340,p_342,p_344,p_345,p_348,p_350,p_351,p_353,p_355,p_356,p_359,p_360,p_362,p_366,p_367,p_368,p_372,p_373,p_374,p_376,p_378,p_379,p_380,p_381,p_382,p_383,p_384,p_386,p_388,p_390,p_391,p_393,p_394,p_395,p_396,p_400,p_402,p_410,p_412,p_420,p_422,p_428,p_430,p_436,p_441,p_442,p_443,p_447,p_449,p_460,p_462,p_464,p_466,p_468,p_472,p_484,p_490,p_500,p_511,p_512,p_516,p_520,p_521,p_522,p_527,p_528,p_533,p_548,p_550,p_554,p_558,p_560,p_561,p_568,p_570,p_572,p_574,p_575,p_576,p_578,p_580,p_582,p_584,p_585,p_587,p_590,p_591,p_592,p_595,p_600,p_601,p_603,p_605,p_606,p_607,p_608,p_610,p_612,p_614,p_620,p_629,p_632,p_633,p_634,p_635,p_636,p_638,p_642,p_643,p_644,p_645,p_646,p_647,p_649,p_650,p_654,p_655,p_656,p_657,p_658,p_659,p_660,p_666,p_670,p_672,p_710,p_713,p_717,p_734,p_747,p_755,p_756,p_770,p_775,p_798,p_800,p_801,p_805,p_808,p_809,p_810,p_812,p_815,p_817,p_821,p_823,p_911,p_912,p_913
Alaska,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12792.157958282536,0.0,0.0,0.0,0.0,47241.42504243972,0.0,0.0,1529.2386274824712,0.0,0.0,0.0,0.0,0.0,0.0,15550.19428182146,130.98932889950856,0.0,35687.903012380004,0.0,0.0,0.0,0.0,254.25523038748952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44123.477396398026,5806.009322341779,-251195.17433375958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105620.95922358986,0.0,0.0,0.0,0.0,439.4630197159222,0.0,0.0,1774.3802135243568,4537.204667176018,2127.3408462311745,0.0,0.0,0.0,3754.049127647122,0.0,0.0,0.0,0.0,0.0,0.0,12157.66391455126,20732.881294906954,6561.360523189171,0.0,32968.98957791348,5669.492262507731,0.0,0.0,0.0,0.0,4346.692845043486,3668.0101462826933,0.0,0.0,0.0,0.0,0.0,11285.472133724179,0.0,0.0,0.0,0.0,313159.8444334632,0.0,0.0,53026.34483122977,0.0,0.0,0.0,185.51672642489393,2931.0407026747343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-893771.0055980608,4584.461260331234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.51623413536208,955.2129892288522,0.0,0.0,3412.5191675093665,0.0,17495.571178233455,0.0,0.0,0.0,0.0,0.0,-20128.040764765115,-864404.8050841736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14754.145375197026,0.0,0.0,0.0,0.0,54487.04238023714,0.0,0.0,1763.7844292435802,0.0,0.0,0.0,0.0,0.0,0.0,17935.19340480023,151.0797167675314,0.0,41161.507768879994,0.0,0.0,0.0,0.0,293.2514313671654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50890.88190504804,6696.501549694818,-590283.0848058712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121820.49284684006,0.0,0.0,0.0,0.0,506.8653233533332,0.0,0.0,2046.5244180526315,5233.094953552711,2453.6201171255198,0.0,0.0,0.0,4329.823533727962,0.0,0.0,0.0,0.0,0.0,0.0,14022.336294083681,23912.771064064378,7567.704161715126,0.0,38025.583071458386,6539.046290499726,0.0,0.0,0.0,0.0,5013.363526798617,4230.588389577599,0.0,0.0,0.0,0.0,0.0,13016.372767730965,0.0,0.0,0.0,0.0,361190.495420191,0.0,0.0,61159.21980534482,0.0,0.0,0.0,213.9702120728839,3380.5868227168685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2233610.5174643015,5287.59949044339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.42363200888303,1101.7180489265284,0.0,0.0,3935.911677863558,0.0,20178.940990846022,0.0,0.0,0.0,0.0,0.0,-41740.45031749226,-2075660.8581684954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17187.009772171034,0.0,0.0,0.0,0.0,63471.60787910607,0.0,0.0,2054.62122342737,0.0,0.0,0.0,0.0,0.0,0.0,20892.592317293893,175.9917977238797,0.0,47948.777666940005,0.0,0.0,0.0,0.0,341.6067205819645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59282.46349577408,7800.711911612569,-1061461.139361395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141907.9145396701,0.0,0.0,0.0,0.0,590.4441798637235,0.0,0.0,2383.983231667695,6095.998908659807,2858.206413034517,0.0,0.0,0.0,5043.78379726821,0.0,0.0,0.0,0.0,0.0,0.0,16334.530044703803,27855.8343778197,8815.57027348729,0.0,44295.75900345406,7617.293285209773,0.0,0.0,0.0,0.0,5840.035172174976,4928.1854112632645,0.0,0.0,0.0,0.0,0.0,15162.689553899341,0.0,0.0,0.0,0.0,420748.5026437333,0.0,0.0,71243.98477324739,0.0,0.0,0.0,249.2525342763911,3938.024011569134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4097934.3962866087,6159.490895782466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.7488053720499,1283.384322951646,0.0,0.0,4584.918390702769,0.0,23506.31955848547,0.0,0.0,0.0,0.0,0.0,-71665.32508280677,-3759607.2310892204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17030.05077881788,0.0,0.0,0.0,0.0,62891.95849208231,0.0,0.0,2035.85755928648,0.0,0.0,0.0,0.0,0.0,0.0,20701.792387455644,174.3845666944378,0.0,47510.88928642002,0.0,0.0,0.0,0.0,338.48702450358996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58741.07113508205,7729.472533424341,-1446749.6952294284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140611.95184980985,0.0,0.0,0.0,0.0,585.0519955727304,0.0,0.0,2362.2116953054356,6040.327685749675,2832.1040713629736,0.0,0.0,0.0,4997.721844781743,0.0,0.0,0.0,0.0,0.0,0.0,16185.356254341226,27601.443196287088,8735.06278240522,0.0,43891.23152397061,7547.728962970417,0.0,0.0,0.0,0.0,5786.701517634574,4883.1791517996535,0.0,0.0,0.0,0.0,0.0,15024.217503178807,0.0,0.0,0.0,0.0,416906.05056479527,0.0,0.0,70593.35477531818,0.0,0.0,0.0,246.9762554245517,3902.0603219657423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5641114.734280864,6103.23983737349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.2762135421681,1271.6639181758346,0.0,0.0,4543.046989874434,0.0,23291.64997347651,0.0,0.0,0.0,0.0,0.0,-95355.85093868076,-5142818.330832033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21817.300076089276,0.0,0.0,0.0,0.0,80571.26479630813,0.0,0.0,2608.149315583596,0.0,0.0,0.0,0.0,0.0,0.0,26521.190247523773,223.40511309241333,0.0,60866.484892280016,0.0,0.0,0.0,0.0,433.6377548940004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75253.53813618794,9902.273568165721,-1660336.6687523483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180138.81389054004,0.0,0.0,0.0,0.0,749.5136164480136,0.0,0.0,3026.2435543544234,7738.299984508791,3628.2254923451874,0.0,0.0,0.0,6402.611395619009,0.0,0.0,0.0,0.0,0.0,0.0,20735.15686040031,35360.37423303138,11190.541260408543,0.0,56229.31964822038,9669.440791270856,0.0,0.0,0.0,0.0,7413.377981117104,6255.870065439209,0.0,0.0,0.0,0.0,0.0,19247.61505015532,0.0,0.0,0.0,0.0,534100.8389724088,0.0,0.0,90437.56971215876,0.0,0.0,0.0,316.4027604056464,4998.95285486857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6454123.583235245,7818.897118847133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.6902643535609,1629.1362638381615,0.0,0.0,5820.124715138678,0.0,29839.072316250997,0.0,0.0,0.0,0.0,0.0,-110258.91356981952,-5895471.045665666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23543.84900297405,0.0,0.0,0.0,0.0,86947.40805356996,0.0,0.0,2814.549621133381,0.0,0.0,0.0,0.0,0.0,0.0,28619.989475745097,241.08465441627345,0.0,65683.257078,0.0,0.0,0.0,0.0,467.9544117561154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81208.85410380003,10685.906728236398,-997997.9865031915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194394.4034790001,0.0,0.0,0.0,0.0,808.8276436489359,0.0,0.0,3265.730454339311,8350.683436520281,3915.3512507322157,0.0,0.0,0.0,6909.29287297016,0.0,0.0,0.0,0.0,0.0,0.0,22376.068554388825,38158.67722988999,12076.12366231138,0.0,60679.121922539955,10434.64833590381,0.0,0.0,0.0,0.0,8000.048181061626,6750.938919538719,0.0,0.0,0.0,0.0,0.0,20770.80760808129,0.0,0.0,0.0,0.0,576367.8118407293,0.0,0.0,97594.49968938006,0.0,0.0,0.0,341.44182777587685,5394.553440505646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3788595.5227740835,8437.658761345825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.88877448226003,1758.0607163721197,0.0,0.0,6280.71012425037,0.0,32200.437751349993,0.0,0.0,0.0,0.0,0.0,-70062.20679180778,-3513406.4458535025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28331.098300245416,0.0,0.0,0.0,0.0,104626.71435779589,0.0,0.0,3386.8413774305045,0.0,0.0,0.0,0.0,0.0,0.0,34439.387335813255,290.10520081424875,0.0,79038.85268386,0.0,0.0,0.0,0.0,563.1051421465249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97721.32110490603,12858.707762977807,-371571.89511099574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233921.26551973005,0.0,0.0,0.0,0.0,973.2892645242191,0.0,0.0,3929.762313388299,10048.655735279404,4711.472671714437,0.0,0.0,0.0,8314.182423807419,0.0,0.0,0.0,0.0,0.0,0.0,26925.86916044788,45917.60826663431,14531.602140314702,0.0,73017.21004678978,12556.360164204249,0.0,0.0,0.0,0.0,9626.724644544156,8123.629833178253,0.0,0.0,0.0,0.0,0.0,24994.205155057833,0.0,0.0,0.0,0.0,693562.6002483447,0.0,0.0,117438.71462622064,0.0,0.0,0.0,410.86833275697245,6491.445973408459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1240115.8659852594,10153.316042819482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.30282529365286,2115.5330620344466,0.0,0.0,7557.787849514614,0.0,38747.86009412448,0.0,0.0,0.0,0.0,0.0,-33190.486098830974,-1251349.9641093127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33118.34759751681,0.0,0.0,0.0,0.0,122306.02066202182,0.0,0.0,3959.133133727624,0.0,0.0,0.0,0.0,0.0,0.0,40258.78519588141,339.12574721222427,0.0,92394.44828971999,0.0,0.0,0.0,0.0,658.2558725369363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114233.78810601193,15031.508797719202,195128.49671154807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273448.12756046,0.0,0.0,0.0,0.0,1137.750885399504,0.0,0.0,4593.79417243729,11746.628034038527,5507.5940926966505,0.0,0.0,0.0,9719.071974644685,0.0,0.0,0.0,0.0,0.0,0.0,31475.669766506937,53676.53930337864,16987.080618318025,0.0,85355.29817103961,14678.071992504687,0.0,0.0,0.0,0.0,11253.401108026672,9496.320746817793,0.0,0.0,0.0,0.0,0.0,29217.602702034346,0.0,0.0,0.0,0.0,810757.3886559592,0.0,0.0,137282.92956306122,0.0,0.0,0.0,480.2948377380676,7588.33850631128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069358.8741108114,11868.973324293125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.7168761050461,2473.005407696781,0.0,0.0,8834.86557477885,0.0,45295.28243689897,0.0,0.0,0.0,0.0,0.0,0.0,796357.9279699409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35472.7324978142,0.0,0.0,0.0,0.0,131000.76146737882,0.0,0.0,4240.588095840962,0.0,0.0,0.0,0.0,0.0,0.0,43120.78414345594,363.23421265385196,0.0,98962.77399751998,0.0,0.0,0.0,0.0,705.0513137125472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122354.67351639201,16100.099470542846,209000.1907905679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292887.5679083599,0.0,0.0,0.0,0.0,1218.633649764397,0.0,0.0,4920.367217871222,12581.696377690561,5899.129217769874,0.0,0.0,0.0,10410.001261941703,0.0,0.0,0.0,0.0,0.0,0.0,33713.27662194581,57492.40702636758,18194.69298454914,0.0,91423.21036329359,15721.536826095064,0.0,0.0,0.0,0.0,12053.405926132851,10171.414638771668,0.0,0.0,0.0,0.0,0.0,31294.683462842484,0.0,0.0,0.0,0.0,868394.1698400327,0.0,0.0,147042.37953199924,0.0,0.0,0.0,514.439020515656,8127.79385036185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145379.647151865,12712.73920042772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.8057535532721,2648.811479333992,0.0,0.0,9462.93658720389,0.0,48515.32621203398,0.0,0.0,0.0,0.0,0.0,0.0,852971.0508114062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-825615.9377190666,0.0,0.0,0.0,0.0,0.0,35185.15073727834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23650.039527324378,-229471.15480617742,0.0,0.0,1724.7887411895244,0.0,2263.9835349737295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4606.664005604056,0.0,0.0,0.0,-26592.067096990068,0.0,-2098.048233125126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4383.353993138386,0.0,0.0,0.0,103800.67947710212,206333.37139007635,6640.053946025189,57652.095919967396,427431.4825662542,3491.7425293074193,0.0,6448.133969799368,0.0,0.0,98631.12985267816,0.0,0.0,0.0,81.17204902769038,257.96247554502315,3903.7441336272313,0.0,1721.3870223718986,-88946.11916018394,0.0,3492.031856276728,0.0,0.0,-8509.657585444744,41966.80668701092,0.0,11903.924162452604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76710.16694542882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042.044826363308,-85945.9853363845,0.0,0.0,0.0,0.0,0.0,0.0,50141.521092007984,0.0,73359.28706297965,0.0,0.0,2281.487816617937,0.0,0.0,6658.0578343815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2600.954757134577,293834.0064055277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459.3373727651706,0.0,0.0,0.0,0.0
Arizona,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2103829.00343576,0.0,0.0,0.0,0.0,0.0,40581.646249130776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27277.346203294408,-486978.064592571,0.0,0.0,1989.3268916787274,0.0,2611.2202734666316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5313.207564745775,0.0,0.0,0.0,-233421.46684205253,0.0,-32394.701445620216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5055.647550368209,0.0,0.0,0.0,119721.02909015492,237979.59399591712,7658.467127930897,66494.44191996241,492988.45841997396,4027.2858620232655,0.0,7437.111572529335,0.0,0.0,113758.60375646316,0.0,0.0,0.0,93.6217497988082,297.5272724077563,4502.477896453485,0.0,1985.4034368461107,-330354.0654702028,0.0,4027.619564294626,0.0,0.0,-56824.8239956178,-24989.417225272395,0.0,13729.679402092588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88475.52997386875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201.8676524926468,-330835.82853063615,0.0,0.0,0.0,0.0,0.0,0.0,57831.93843740795,0.0,84610.71145914204,0.0,0.0,2631.4092608844876,0.0,0.0,7679.232348857186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5393.720337066689,176808.31595195178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1683.162123189264,0.0,0.0,0.0,0.0
