,Pay_year,State,practice_code,payments,StatutoryCategory
18057,2022,Texas,E528,394.06,Land Management (6(A)(ii))
18058,2022,Texas,E528,12359.75,Land Management (6(A)(ii))
18059,2022,Texas,E528,537.13,Land Management (6(A)(ii))
18060,2022,Texas,E528,40313.15,Land Management (6(A)(ii))
18061,2022,Texas,E528,25932.0,Land Management (6(A)(ii))
18062,2022,Texas,E528,3134.32,Land Management (6(A)(ii))
18063,2022,Texas,E528,29418.26,Land Management (6(A)(ii))
18064,2022,Texas,E528,6990.46,Land Management (6(A)(ii))
18065,2022,Texas,E528,18685.88,Land Management (6(A)(ii))
18066,2022,Texas,E528,2345.8,Land Management (6(A)(ii))
18067,2022,Texas,E528,8454.11,Land Management (6(A)(ii))
18068,2022,Texas,E528,168865.8,Land Management (6(A)(ii))
18069,2022,Texas,E528,12489.35,Land Management (6(A)(ii))
18070,2022,Texas,E528,63371.24,Land Management (6(A)(ii))
18071,2022,Utah,E528,1421.78,Land Management (6(A)(ii))
18072,2022,Utah,E528,1238.28,Land Management (6(A)(ii))
18073,2022,Utah,E528,20910.1,Land Management (6(A)(ii))
18074,2022,Utah,E528,67691.13,Land Management (6(A)(ii))
18075,2022,Utah,E528,227.95,Land Management (6(A)(ii))
18076,2022,Utah,E528,3323.74,Land Management (6(A)(ii))
18077,2022,Utah,E528,4156.43,Land Management (6(A)(ii))
18078,2022,Utah,E528,5487.79,Land Management (6(A)(ii))
18079,2022,Utah,E528,44626.42,Land Management (6(A)(ii))
18080,2022,Vermont,E528,218.68,Land Management (6(A)(ii))
18081,2022,Vermont,E528,4.51,Land Management (6(A)(ii))
18082,2022,Vermont,E528,285.85,Land Management (6(A)(ii))
18083,2022,Vermont,E528,23.4,Land Management (6(A)(ii))
18084,2022,Vermont,E528,930.8,Land Management (6(A)(ii))
18085,2022,Vermont,E528,475.16,Land Management (6(A)(ii))
18086,2022,Virginia,E528,817.91,Land Management (6(A)(ii))
18087,2022,Virginia,E528,2078.28,Land Management (6(A)(ii))
18088,2022,Virginia,E528,6758.99,Land Management (6(A)(ii))
18089,2022,Virginia,E528,4185.87,Land Management (6(A)(ii))
18090,2022,Virginia,E528,3797.95,Land Management (6(A)(ii))
18091,2022,Virginia,E528,166.52,Land Management (6(A)(ii))
18092,2022,Virginia,E528,3975.96,Land Management (6(A)(ii))
18093,2022,Virginia,E528,7117.53,Land Management (6(A)(ii))
18094,2022,Virginia,E528,10267.24,Land Management (6(A)(ii))
18095,2022,Virginia,E528,64.68,Land Management (6(A)(ii))
18096,2022,Virginia,E528,86.49,Land Management (6(A)(ii))
18097,2022,Virginia,E528,28497.06,Land Management (6(A)(ii))
18098,2022,Virginia,E528,19879.99,Land Management (6(A)(ii))
18099,2022,Washington,E528,32384.18,Land Management (6(A)(ii))
18100,2022,Washington,E528,1407.71,Land Management (6(A)(ii))
18101,2022,Washington,E528,12638.21,Land Management (6(A)(ii))
18102,2022,Washington,E528,221.78,Land Management (6(A)(ii))
18103,2022,Washington,E528,35076.32,Land Management (6(A)(ii))
18104,2022,Washington,E528,142.59,Land Management (6(A)(ii))
18105,2022,Washington,E528,16612.23,Land Management (6(A)(ii))
18106,2022,West Virginia,E528,369.52,Land Management (6(A)(ii))
18107,2022,West Virginia,E528,11301.21,Land Management (6(A)(ii))
18108,2022,West Virginia,E528,875.31,Land Management (6(A)(ii))
18109,2022,West Virginia,E528,35395.51,Land Management (6(A)(ii))
18110,2022,West Virginia,E528,8870.55,Land Management (6(A)(ii))
18111,2022,Wisconsin,E528,525.54,Land Management (6(A)(ii))
18112,2022,Wisconsin,E528,70.85,Land Management (6(A)(ii))
18113,2022,Wisconsin,E528,372.25,Land Management (6(A)(ii))
18114,2022,Wisconsin,E528,416.5,Land Management (6(A)(ii))
18115,2022,Wisconsin,E528,931.63,Land Management (6(A)(ii))
18116,2022,Wisconsin,E528,2143.52,Land Management (6(A)(ii))
18117,2022,Wisconsin,E528,546.63,Land Management (6(A)(ii))
18118,2022,Wisconsin,E528,15.0,Land Management (6(A)(ii))
18119,2022,Wisconsin,E528,11522.8,Land Management (6(A)(ii))
18120,2022,Wisconsin,E528,8410.12,Land Management (6(A)(ii))
18121,2022,Wisconsin,E528,116.79,Land Management (6(A)(ii))
18122,2022,Wyoming,E528,21940.23,Land Management (6(A)(ii))
18123,2022,Wyoming,E528,6975.08,Land Management (6(A)(ii))
18124,2022,Wyoming,E528,6465.95,Land Management (6(A)(ii))
18125,2022,Wyoming,E528,3498.6,Land Management (6(A)(ii))
18126,2022,Wyoming,E528,37702.52,Land Management (6(A)(ii))
18127,2022,Wyoming,E528,11288.16,Land Management (6(A)(ii))
18128,2022,Wyoming,E528,14597.0,Land Management (6(A)(ii))
18129,2022,Wyoming,E528,51739.68,Land Management (6(A)(ii))
18130,2022,Wyoming,E528,1656.14,Land Management (6(A)(ii))
18131,2022,Wyoming,E528,40512.91,Land Management (6(A)(ii))
18132,2021,California,E533,247.69,Structural (6(A)(i))
18133,2021,Mississippi,E533,10589.1,Structural (6(A)(i))
18134,2021,Nebraska,E533,5387.79,Structural (6(A)(i))
18135,2021,New Hampshire,E533,10831.12,Structural (6(A)(i))
18136,2021,Utah,E533,3249.72,Structural (6(A)(i))
18137,2022,Arkansas,E533,58662.34,Structural (6(A)(i))
18138,2022,Idaho,E533,2328.14,Structural (6(A)(i))
18139,2022,Kansas,E533,638.82,Structural (6(A)(i))
18140,2022,Nebraska,E533,21551.16,Structural (6(A)(i))
18141,2022,Nebraska,E533,2882.41,Structural (6(A)(i))
18142,2022,Oregon,E533,10923.98,Structural (6(A)(i))
18143,2022,Oregon,E533,948.94,Structural (6(A)(i))
18144,2022,South Dakota,E533,1908.55,Structural (6(A)(i))
18145,2022,Tennessee,E533,758.8,Structural (6(A)(i))
18146,2022,Wisconsin,E533,1420.36,Structural (6(A)(i))
18147,2019,California,E550,5280.8,Vegetative (6(A)(iii))
18148,2019,Kansas,E550,41.36,Vegetative (6(A)(iii))
18149,2019,Kansas,E550,313.39,Vegetative (6(A)(iii))
18150,2019,Montana,E550,2922.0,Vegetative (6(A)(iii))
18151,2019,Nebraska,E550,804.48,Vegetative (6(A)(iii))
18152,2019,Nebraska,E550,1742.62,Vegetative (6(A)(iii))
18153,2019,New Mexico,E550,9827.0,Vegetative (6(A)(iii))
18154,2019,Oklahoma,E550,11374.32,Vegetative (6(A)(iii))
18155,2019,Oklahoma,E550,4789.66,Vegetative (6(A)(iii))
18156,2019,Oregon,E550,17096.32,Vegetative (6(A)(iii))
18157,2019,Oregon,E550,13382.28,Vegetative (6(A)(iii))
18158,2019,Texas,E550,1022.5,Vegetative (6(A)(iii))
18159,2019,Texas,E550,973.8,Vegetative (6(A)(iii))
18160,2019,Utah,E550,1000.0,Vegetative (6(A)(iii))
18161,2018,Kansas,E550,166.0,Vegetative (6(A)(iii))
18162,2018,Nebraska,E550,616.77,Vegetative (6(A)(iii))
18163,2018,New Mexico,E550,236.23,Vegetative (6(A)(iii))
18164,2018,Oregon,E550,3920.3,Vegetative (6(A)(iii))
18165,2018,South Dakota,E550,188.06,Vegetative (6(A)(iii))
18166,2018,Texas,E550,595.82,Vegetative (6(A)(iii))
18167,2018,Utah,E550,19162.93,Vegetative (6(A)(iii))
18168,2020,California,E550,5370.8,Vegetative (6(A)(iii))
18169,2020,Colorado,E550,1905.84,Vegetative (6(A)(iii))
18170,2020,Idaho,E550,622.14,Vegetative (6(A)(iii))
18171,2020,Kansas,E550,97.26,Vegetative (6(A)(iii))
18172,2020,Montana,E550,5106.73,Vegetative (6(A)(iii))
18173,2020,Nebraska,E550,4390.36,Vegetative (6(A)(iii))
18174,2020,New Mexico,E550,134.41,Vegetative (6(A)(iii))
18175,2020,Oklahoma,E550,1772.76,Vegetative (6(A)(iii))
18176,2020,Oklahoma,E550,1269.66,Vegetative (6(A)(iii))
18177,2020,Oregon,E550,5566.25,Vegetative (6(A)(iii))
18178,2020,Oregon,E550,55204.97,Vegetative (6(A)(iii))
18179,2020,South Dakota,E550,16339.33,Vegetative (6(A)(iii))
18180,2020,South Dakota,E550,194.0,Vegetative (6(A)(iii))
18181,2020,Texas,E550,184.05,Vegetative (6(A)(iii))
18182,2020,Utah,E550,11806.45,Vegetative (6(A)(iii))
18183,2020,Utah,E550,15075.8,Vegetative (6(A)(iii))
18184,2020,Washington,E550,1278.26,Vegetative (6(A)(iii))
18185,2020,Washington,E550,1385.33,Vegetative (6(A)(iii))
18186,2020,Oregon,E550,236.22,Vegetative (6(A)(iii))
18187,2020,Oregon,E550,2671.22,Vegetative (6(A)(iii))
18188,2020,Texas,E550,4554.81,Vegetative (6(A)(iii))
18189,2021,Colorado,E550,486.7,Vegetative (6(A)(iii))
18190,2021,Idaho,E550,9.73,Vegetative (6(A)(iii))
18191,2021,Kansas,E550,126.44,Vegetative (6(A)(iii))
18192,2021,Montana,E550,1120.92,Vegetative (6(A)(iii))
18193,2021,Montana,E550,8185.96,Vegetative (6(A)(iii))
18194,2021,Nebraska,E550,875.13,Vegetative (6(A)(iii))
18195,2021,Oklahoma,E550,120.87,Vegetative (6(A)(iii))
18196,2021,Oklahoma,E550,48.61,Vegetative (6(A)(iii))
18197,2021,Oregon,E550,82.16,Vegetative (6(A)(iii))
18198,2021,Oregon,E550,2158.86,Vegetative (6(A)(iii))
18199,2021,South Dakota,E550,8859.32,Vegetative (6(A)(iii))
18200,2021,Texas,E550,2045.0,Vegetative (6(A)(iii))
18201,2021,Utah,E550,814.8,Vegetative (6(A)(iii))
18202,2021,Utah,E550,18351.0,Vegetative (6(A)(iii))
18203,2021,California,E550,6436.4,Vegetative (6(A)(iii))
18204,2021,Kansas,E550,3157.09,Vegetative (6(A)(iii))
18205,2021,Montana,E550,11097.43,Vegetative (6(A)(iii))
18206,2021,Nevada,E550,89.79,Vegetative (6(A)(iii))
18207,2021,New Mexico,E550,637.37,Vegetative (6(A)(iii))
18208,2021,Oregon,E550,5826.76,Vegetative (6(A)(iii))
18209,2021,Oregon,E550,3597.6,Vegetative (6(A)(iii))
18210,2021,South Dakota,E550,938.58,Vegetative (6(A)(iii))
18211,2021,Texas,E550,6657.03,Vegetative (6(A)(iii))
18212,2021,Utah,E550,2714.32,Vegetative (6(A)(iii))
18213,2021,Utah,E550,83.44,Vegetative (6(A)(iii))
18214,2021,Washington,E550,1038.5,Vegetative (6(A)(iii))
18215,2022,Montana,E550,1875.15,Vegetative (6(A)(iii))
18216,2022,Oregon,E550,1120.58,Vegetative (6(A)(iii))
18217,2022,Oregon,E550,1946.8,Vegetative (6(A)(iii))
18218,2022,South Dakota,E550,254.88,Vegetative (6(A)(iii))
18219,2022,South Dakota,E550,1274.0,Vegetative (6(A)(iii))
18220,2022,Utah,E550,27302.27,Vegetative (6(A)(iii))
18221,2022,Washington,E550,2436.5,Vegetative (6(A)(iii))
18222,2022,California,E550,48670.2,Vegetative (6(A)(iii))
18223,2022,Montana,E550,1909.33,Vegetative (6(A)(iii))
18224,2022,Nebraska,E550,1001.66,Vegetative (6(A)(iii))
18225,2022,South Dakota,E550,1168.09,Vegetative (6(A)(iii))
18226,2022,South Dakota,E550,608.94,Vegetative (6(A)(iii))
18227,2022,South Dakota,E550,5193.17,Vegetative (6(A)(iii))
18228,2022,Texas,E550,350.77,Vegetative (6(A)(iii))
18229,2022,Utah,E550,468.36,Vegetative (6(A)(iii))
18230,2019,Iowa,E554,18527.61,Land Management (6(A)(ii))
18231,2018,Mississippi,E554,8510.73,Land Management (6(A)(ii))
18232,2020,Mississippi,E554,4102.0,Land Management (6(A)(ii))
18233,2021,Illinois,E554,37682.18,Land Management (6(A)(ii))
18234,2021,Mississippi,E554,1219.0,Land Management (6(A)(ii))
18235,2022,Mississippi,E554,2679.0,Land Management (6(A)(ii))
18236,2019,Georgia,E578,14015.78,Structural (6(A)(i))
18237,2019,Indiana,E578,7313.78,Structural (6(A)(i))
18238,2019,Montana,E578,7683.11,Structural (6(A)(i))
18239,2019,Virginia,E578,16224.16,Structural (6(A)(i))
18240,2018,Georgia,E578,7007.89,Structural (6(A)(i))
18241,2018,Oregon,E578,7504.99,Structural (6(A)(i))
18242,2018,Virginia,E578,8112.08,Structural (6(A)(i))
18243,2020,Arkansas,E578,23847.73,Structural (6(A)(i))
18244,2020,Georgia,E578,21023.67,Structural (6(A)(i))
18245,2020,Idaho,E578,7090.14,Structural (6(A)(i))
18246,2020,Minnesota,E578,14969.62,Structural (6(A)(i))
18247,2020,Wisconsin,E578,7562.76,Structural (6(A)(i))
18248,2020,Texas,E578,14457.62,Structural (6(A)(i))
18249,2020,Virginia,E578,8064.44,Structural (6(A)(i))
18250,2021,Utah,E578,26201.0,Structural (6(A)(i))
18251,2021,Georgia,E578,7167.01,Structural (6(A)(i))
18252,2021,Montana,E578,7296.44,Structural (6(A)(i))
18253,2021,South Dakota,E578,7319.17,Structural (6(A)(i))
18254,2021,Virginia,E578,8079.13,Structural (6(A)(i))
18255,2022,Montana,E578,36482.2,Structural (6(A)(i))
18256,2022,Oregon,E578,7512.46,Structural (6(A)(i))
18257,2022,Pennsylvania,E578,8183.54,Structural (6(A)(i))
18258,2019,California,E580,1900.17,Structural (6(A)(i))
18259,2019,Colorado,E580,3647.94,Structural (6(A)(i))
18260,2019,Georgia,E580,3559.1,Structural (6(A)(i))
18261,2019,Idaho,E580,177.45,Structural (6(A)(i))
18262,2019,Minnesota,E580,946.55,Structural (6(A)(i))
18263,2019,Nebraska,E580,223.0,Structural (6(A)(i))
18264,2018,Colorado,E580,2279.96,Structural (6(A)(i))
18265,2018,Mississippi,E580,2597.69,Structural (6(A)(i))
18266,2018,Oregon,E580,3737.04,Structural (6(A)(i))
18267,2020,Arkansas,E580,8948.0,Structural (6(A)(i))
18268,2020,Colorado,E580,5471.91,Structural (6(A)(i))
18269,2020,Idaho,E580,5323.5,Structural (6(A)(i))
18270,2020,Idaho,E580,6327.34,Structural (6(A)(i))
18271,2020,Iowa,E580,4561.7,Structural (6(A)(i))
18272,2020,Montana,E580,186.15,Structural (6(A)(i))
18273,2020,Oregon,E580,496.0,Structural (6(A)(i))
18274,2020,Oregon,E580,249.0,Structural (6(A)(i))
18275,2020,Virginia,E580,8164.95,Structural (6(A)(i))
18276,2020,Mississippi,E580,4856.64,Structural (6(A)(i))
18277,2020,Mississippi,E580,15234.57,Structural (6(A)(i))
18278,2021,Nebraska,E580,1773.85,Structural (6(A)(i))
18279,2021,California,E580,1971.06,Structural (6(A)(i))
18280,2021,California,E580,99054.0,Structural (6(A)(i))
18281,2021,Maine,E580,3236.82,Structural (6(A)(i))
18282,2021,Mississippi,E580,3762.54,Structural (6(A)(i))
18283,2021,Mississippi,E580,1813.64,Structural (6(A)(i))
18284,2021,Wisconsin,E580,193.38,Structural (6(A)(i))
18285,2022,Pennsylvania,E580,943.19,Structural (6(A)(i))
18286,2022,Maryland,E580,940.4,Structural (6(A)(i))
18287,2022,Mississippi,E580,544.09,Structural (6(A)(i))
18288,2022,Oregon,E580,1712.69,Structural (6(A)(i))
18289,2022,Texas,E580,15880.33,Structural (6(A)(i))
18290,2022,Texas,E580,1661.9,Structural (6(A)(i))
18291,2022,Utah,E580,1466.19,Structural (6(A)(i))
18292,2019,Alabama,E590,3850.0,Land Management (6(A)(ii))
18293,2019,Alabama,E590,11435.6,Land Management (6(A)(ii))
18294,2019,Arkansas,E590,2124004.0,Land Management (6(A)(ii))
18295,2019,Arkansas,E590,673714.11,Land Management (6(A)(ii))
18296,2019,Arkansas,E590,84616.89,Land Management (6(A)(ii))
18297,2019,Arkansas,E590,519196.59,Land Management (6(A)(ii))
18298,2019,California,E590,1425.62,Land Management (6(A)(ii))
18299,2019,California,E590,18853.45,Land Management (6(A)(ii))
18300,2019,California,E590,344.4,Land Management (6(A)(ii))
18301,2019,Colorado,E590,71005.33,Land Management (6(A)(ii))
18302,2019,Colorado,E590,157539.69,Land Management (6(A)(ii))
18303,2019,Colorado,E590,2633.4,Land Management (6(A)(ii))
18304,2019,Colorado,E590,211371.69,Land Management (6(A)(ii))
18305,2019,Colorado,E590,147966.54,Land Management (6(A)(ii))
18306,2019,Delaware,E590,30671.8,Land Management (6(A)(ii))
18307,2019,Delaware,E590,47877.59,Land Management (6(A)(ii))
18308,2019,Florida,E590,10313.87,Land Management (6(A)(ii))
18309,2019,Florida,E590,5481.24,Land Management (6(A)(ii))
18310,2019,Florida,E590,723.1,Land Management (6(A)(ii))
18311,2019,Georgia,E590,1196554.74,Land Management (6(A)(ii))
18312,2019,Georgia,E590,270637.42,Land Management (6(A)(ii))
18313,2019,Georgia,E590,5866.7,Land Management (6(A)(ii))
18314,2019,Georgia,E590,74678.96,Land Management (6(A)(ii))
18315,2019,Georgia,E590,73762.88,Land Management (6(A)(ii))
18316,2019,Idaho,E590,77453.44,Land Management (6(A)(ii))
18317,2019,Idaho,E590,11138.72,Land Management (6(A)(ii))
18318,2019,Idaho,E590,3468.28,Land Management (6(A)(ii))
18319,2019,Illinois,E590,243675.29,Land Management (6(A)(ii))
18320,2019,Illinois,E590,143242.56,Land Management (6(A)(ii))
18321,2019,Illinois,E590,6613.06,Land Management (6(A)(ii))
18322,2019,Illinois,E590,193647.84,Land Management (6(A)(ii))
18323,2019,Indiana,E590,52087.78,Land Management (6(A)(ii))
18324,2019,Indiana,E590,38121.82,Land Management (6(A)(ii))
18325,2019,Indiana,E590,17036.87,Land Management (6(A)(ii))
18326,2019,Indiana,E590,61163.16,Land Management (6(A)(ii))
18327,2019,Iowa,E590,331800.55,Land Management (6(A)(ii))
18328,2019,Iowa,E590,150893.27,Land Management (6(A)(ii))
18329,2019,Iowa,E590,11916.07,Land Management (6(A)(ii))
18330,2019,Iowa,E590,54083.8,Land Management (6(A)(ii))
18331,2019,Iowa,E590,36316.55,Land Management (6(A)(ii))
18332,2019,Kansas,E590,351330.15,Land Management (6(A)(ii))
18333,2019,Kansas,E590,514010.35,Land Management (6(A)(ii))
18334,2019,Kansas,E590,51091.36,Land Management (6(A)(ii))
18335,2019,Kansas,E590,77404.4,Land Management (6(A)(ii))
18336,2019,Kentucky,E590,14925.0,Land Management (6(A)(ii))
18337,2019,Kentucky,E590,48737.58,Land Management (6(A)(ii))
18338,2019,Kentucky,E590,41176.41,Land Management (6(A)(ii))
18339,2019,Louisiana,E590,614906.46,Land Management (6(A)(ii))
18340,2019,Louisiana,E590,195775.04,Land Management (6(A)(ii))
18341,2019,Louisiana,E590,27893.2,Land Management (6(A)(ii))
18342,2019,Louisiana,E590,182524.26,Land Management (6(A)(ii))
18343,2019,Maryland,E590,9371.56,Land Management (6(A)(ii))
18344,2019,Maryland,E590,27195.71,Land Management (6(A)(ii))
18345,2019,Maryland,E590,1545.5,Land Management (6(A)(ii))
18346,2019,Massachusetts,E590,1113.11,Land Management (6(A)(ii))
18347,2019,Michigan,E590,4344.28,Land Management (6(A)(ii))
18348,2019,Michigan,E590,15397.84,Land Management (6(A)(ii))
18349,2019,Michigan,E590,2294.32,Land Management (6(A)(ii))
18350,2019,Michigan,E590,53953.03,Land Management (6(A)(ii))
18351,2019,Minnesota,E590,1031477.04,Land Management (6(A)(ii))
18352,2019,Minnesota,E590,366557.34,Land Management (6(A)(ii))
18353,2019,Minnesota,E590,3448.98,Land Management (6(A)(ii))
18354,2019,Minnesota,E590,279773.14,Land Management (6(A)(ii))
18355,2019,Mississippi,E590,592650.46,Land Management (6(A)(ii))
18356,2019,Mississippi,E590,144723.61,Land Management (6(A)(ii))
18357,2019,Mississippi,E590,53762.86,Land Management (6(A)(ii))
18358,2019,Mississippi,E590,38953.47,Land Management (6(A)(ii))
18359,2019,Missouri,E590,15434.9,Land Management (6(A)(ii))
18360,2019,Missouri,E590,196611.13,Land Management (6(A)(ii))
18361,2019,Missouri,E590,5749.63,Land Management (6(A)(ii))
18362,2019,Montana,E590,93169.33,Land Management (6(A)(ii))
18363,2019,Montana,E590,128763.92,Land Management (6(A)(ii))
18364,2019,Montana,E590,84797.41,Land Management (6(A)(ii))
18365,2019,Montana,E590,60115.46,Land Management (6(A)(ii))
18366,2019,Nebraska,E590,188528.78,Land Management (6(A)(ii))
18367,2019,Nebraska,E590,163778.73,Land Management (6(A)(ii))
18368,2019,Nebraska,E590,5834.0,Land Management (6(A)(ii))
18369,2019,Nebraska,E590,353224.11,Land Management (6(A)(ii))
18370,2019,Nebraska,E590,189415.25,Land Management (6(A)(ii))
18371,2019,New Mexico,E590,6725.0,Land Management (6(A)(ii))
18372,2019,New Mexico,E590,1002.58,Land Management (6(A)(ii))
18373,2019,New York,E590,24853.94,Land Management (6(A)(ii))
18374,2019,New York,E590,24249.28,Land Management (6(A)(ii))
18375,2019,New York,E590,27998.06,Land Management (6(A)(ii))
18376,2019,New York,E590,41784.66,Land Management (6(A)(ii))
18377,2019,North Carolina,E590,21623.87,Land Management (6(A)(ii))
18378,2019,North Carolina,E590,11387.38,Land Management (6(A)(ii))
18379,2019,North Dakota,E590,1337967.32,Land Management (6(A)(ii))
18380,2019,North Dakota,E590,576899.27,Land Management (6(A)(ii))
18381,2019,North Dakota,E590,37914.16,Land Management (6(A)(ii))
18382,2019,Ohio,E590,55589.95,Land Management (6(A)(ii))
18383,2019,Ohio,E590,38796.02,Land Management (6(A)(ii))
18384,2019,Ohio,E590,23786.8,Land Management (6(A)(ii))
18385,2019,Oklahoma,E590,28486.66,Land Management (6(A)(ii))
18386,2019,Oklahoma,E590,15344.94,Land Management (6(A)(ii))
18387,2019,Oklahoma,E590,461.9,Land Management (6(A)(ii))
18388,2019,Oklahoma,E590,57551.02,Land Management (6(A)(ii))
18389,2019,Oregon,E590,1320481.24,Land Management (6(A)(ii))
18390,2019,Oregon,E590,415640.96,Land Management (6(A)(ii))
18391,2019,Oregon,E590,50757.24,Land Management (6(A)(ii))
18392,2019,Oregon,E590,252114.86,Land Management (6(A)(ii))
18393,2019,Pennsylvania,E590,48723.94,Land Management (6(A)(ii))
18394,2019,Pennsylvania,E590,7290.79,Land Management (6(A)(ii))
18395,2019,Pennsylvania,E590,84.89,Land Management (6(A)(ii))
18396,2019,Pennsylvania,E590,13735.23,Land Management (6(A)(ii))
18397,2019,South Carolina,E590,30981.44,Land Management (6(A)(ii))
18398,2019,South Carolina,E590,96253.28,Land Management (6(A)(ii))
18399,2019,South Dakota,E590,389310.86,Land Management (6(A)(ii))
18400,2019,South Dakota,E590,436553.81,Land Management (6(A)(ii))
18401,2019,South Dakota,E590,60531.12,Land Management (6(A)(ii))
18402,2019,South Dakota,E590,284422.15,Land Management (6(A)(ii))
18403,2019,Tennessee,E590,45140.71,Land Management (6(A)(ii))
18404,2019,Tennessee,E590,70756.77,Land Management (6(A)(ii))
18405,2019,Texas,E590,90817.82,Land Management (6(A)(ii))
18406,2019,Texas,E590,18651.29,Land Management (6(A)(ii))
18407,2019,Texas,E590,660.46,Land Management (6(A)(ii))
18408,2019,Utah,E590,8932.34,Land Management (6(A)(ii))
18409,2019,Utah,E590,128.52,Land Management (6(A)(ii))
18410,2019,Virginia,E590,118936.14,Land Management (6(A)(ii))
18411,2019,Virginia,E590,12252.8,Land Management (6(A)(ii))
18412,2019,Virginia,E590,28974.4,Land Management (6(A)(ii))
18413,2019,Washington,E590,375199.59,Land Management (6(A)(ii))
18414,2019,Washington,E590,291588.86,Land Management (6(A)(ii))
18415,2019,Washington,E590,71200.96,Land Management (6(A)(ii))
18416,2019,Washington,E590,174036.09,Land Management (6(A)(ii))
18417,2019,West Virginia,E590,995.9,Land Management (6(A)(ii))
18418,2019,West Virginia,E590,4989.35,Land Management (6(A)(ii))
18419,2019,West Virginia,E590,10.92,Land Management (6(A)(ii))
18420,2019,Wisconsin,E590,6802.59,Land Management (6(A)(ii))
18421,2019,Wisconsin,E590,38252.11,Land Management (6(A)(ii))
18422,2019,Wisconsin,E590,1203.19,Land Management (6(A)(ii))
18423,2019,Wisconsin,E590,606.65,Land Management (6(A)(ii))
18424,2019,Puerto Rico,E590,487.79,Land Management (6(A)(ii))
18425,2019,Arizona,E590,4506.4,Land Management (6(A)(ii))
18426,2019,Kansas,E590,3788.84,Land Management (6(A)(ii))
18427,2019,Kansas,E590,2299.9,Land Management (6(A)(ii))
18428,2019,Kansas,E590,26888.0,Land Management (6(A)(ii))
18429,2019,Oregon,E590,9118.24,Land Management (6(A)(ii))
18430,2018,Alabama,E590,11047.0,Land Management (6(A)(ii))
18431,2018,Arizona,E590,3701.94,Land Management (6(A)(ii))
18432,2018,Arkansas,E590,138137.08,Land Management (6(A)(ii))
18433,2018,Arkansas,E590,119032.78,Land Management (6(A)(ii))
18434,2018,Arkansas,E590,13672.68,Land Management (6(A)(ii))
18435,2018,California,E590,13693.0,Land Management (6(A)(ii))
18436,2018,Colorado,E590,96450.1,Land Management (6(A)(ii))
18437,2018,Colorado,E590,38997.5,Land Management (6(A)(ii))
18438,2018,Colorado,E590,216854.8,Land Management (6(A)(ii))
18439,2018,Delaware,E590,8159.11,Land Management (6(A)(ii))
18440,2018,Delaware,E590,31901.37,Land Management (6(A)(ii))
18441,2018,Florida,E590,590.24,Land Management (6(A)(ii))
18442,2018,Georgia,E590,421625.03,Land Management (6(A)(ii))
18443,2018,Georgia,E590,119362.09,Land Management (6(A)(ii))
18444,2018,Georgia,E590,34144.7,Land Management (6(A)(ii))
18445,2018,Georgia,E590,11545.86,Land Management (6(A)(ii))
18446,2018,Illinois,E590,1076.42,Land Management (6(A)(ii))
18447,2018,Indiana,E590,894.01,Land Management (6(A)(ii))
18448,2018,Iowa,E590,146068.53,Land Management (6(A)(ii))
18449,2018,Iowa,E590,63520.8,Land Management (6(A)(ii))
18450,2018,Iowa,E590,25594.9,Land Management (6(A)(ii))
18451,2018,Iowa,E590,7652.7,Land Management (6(A)(ii))
18452,2018,Kansas,E590,71308.33,Land Management (6(A)(ii))
18453,2018,Kansas,E590,437882.6,Land Management (6(A)(ii))
18454,2018,Kansas,E590,39331.17,Land Management (6(A)(ii))
18455,2018,Kansas,E590,90006.98,Land Management (6(A)(ii))
18456,2018,Kentucky,E590,182.1,Land Management (6(A)(ii))
18457,2018,Louisiana,E590,125975.04,Land Management (6(A)(ii))
18458,2018,Louisiana,E590,156325.12,Land Management (6(A)(ii))
18459,2018,Louisiana,E590,9361.56,Land Management (6(A)(ii))
18460,2018,Louisiana,E590,125079.52,Land Management (6(A)(ii))
18461,2018,Maryland,E590,5450.78,Land Management (6(A)(ii))
18462,2018,Michigan,E590,2294.32,Land Management (6(A)(ii))
18463,2018,Michigan,E590,9430.83,Land Management (6(A)(ii))
18464,2018,Minnesota,E590,7329.38,Land Management (6(A)(ii))
18465,2018,Mississippi,E590,2416629.59,Land Management (6(A)(ii))
18466,2018,Mississippi,E590,740484.35,Land Management (6(A)(ii))
18467,2018,Mississippi,E590,188952.18,Land Management (6(A)(ii))
18468,2018,Mississippi,E590,134268.34,Land Management (6(A)(ii))
18469,2018,Montana,E590,85560.39,Land Management (6(A)(ii))
18470,2018,Montana,E590,84107.2,Land Management (6(A)(ii))
18471,2018,Montana,E590,40335.83,Land Management (6(A)(ii))
18472,2018,Montana,E590,96123.06,Land Management (6(A)(ii))
18473,2018,Nebraska,E590,24606.82,Land Management (6(A)(ii))
18474,2018,Nebraska,E590,74207.83,Land Management (6(A)(ii))
18475,2018,Nebraska,E590,161422.24,Land Management (6(A)(ii))
18476,2018,Nebraska,E590,142783.26,Land Management (6(A)(ii))
18477,2018,New Mexico,E590,11721.4,Land Management (6(A)(ii))
18478,2018,New Mexico,E590,1002.58,Land Management (6(A)(ii))
18479,2018,North Dakota,E590,55131.55,Land Management (6(A)(ii))
18480,2018,Ohio,E590,2078.19,Land Management (6(A)(ii))
18481,2018,Oklahoma,E590,6647.32,Land Management (6(A)(ii))
